0:0:0:0:0:0:0:1 - - [25/Feb/2019:17:23:13 -0500] "GET /loginTest.html HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:14:08 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4080
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:14:08 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:14:09 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:14:09 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:14:57 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4130
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:14:57 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:14:58 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:14:58 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:15:48 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4140
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:15:48 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:15:48 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:15:48 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:17:35 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4198
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:17:35 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:17:36 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:17:36 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:19:11 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4200
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:19:11 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:19:11 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:19:11 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:19:55 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4198
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:19:55 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:19:56 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:19:56 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:20:36 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4199
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:20:36 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:20:37 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:20:37 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:20:54 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4201
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:20:54 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:20:54 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:20:54 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:24:15 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4274
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:24:15 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:24:16 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:24:16 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:24:54 -0500] "GET /jsp/decisionGuide.jsp HTTP/1.1" 200 4275
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:24:54 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:24:54 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:24:54 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:31:57 -0500] "GET /jsp/decision.html HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:32:02 -0500] "GET /decision.html HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:32:08 -0500] "GET /html/decision.html HTTP/1.1" 200 4331
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:32:08 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:32:08 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:32:23 -0500] "GET /jsp/decisionGuide.jsp? HTTP/1.1" 500 2729
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:32:53 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:32:58 -0500] "GET /jsp/decisionGuide.jsp? HTTP/1.1" 500 2733
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:42:12 -0500] "GET /jsp/decisionGuide.jsp? HTTP/1.1" 500 3653
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:42:12 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:42:32 -0500] "GET /jsp/decisionGuide.jsp? HTTP/1.1" 500 3298
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:42:32 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:42:48 -0500] "GET /jsp/decisionGuide.jsp? HTTP/1.1" 500 2769
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:42:49 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:44:01 -0500] "GET /jsp/decisionGuide.jsp? HTTP/1.1" 500 2736
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:44:01 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:44:21 -0500] "GET /jsp/decisionGuide.jsp? HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:44:22 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:44:35 -0500] "GET /jsp/decisionGuide.jsp? HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:44:35 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:44:46 -0500] "GET /index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:44:46 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:44:46 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:45:09 -0500] "GET /index.html HTTP/1.1" 200 2358
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:45:09 -0500] "GET /js/vendor/modernizr-3.6.0.min.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:45:09 -0500] "GET /site.webmanifest HTTP/1.1" 404 1090
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:45:09 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Feb/2019:18:45:10 -0500] "GET /html/decision.html HTTP/1.1" 304 -
